name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
Yoga 11E,"Upgrade your workflow with the Yoga 11E, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Yoga 11E is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,15000.0,18000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5320  i5 11gen.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""9048f170-47fb-4a2d-9d6a-fef83067f7d8"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""f1489d61-3dbd-4780-96ad-28882fe7d00b"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 1040 G8,"Upgrade your workflow with the 1040 G8, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 1040 G8 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,65000.0,78000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1040 g8.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""af524ba1-bb9a-4f68-80dd-1d3ae6ae173b"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""c5773870-1d1b-4b15-b683-13eca711d52a"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 830 G8,"Upgrade your workflow with the 830 G8, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 830 G8 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,48500.0,58000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/830 g8.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""7c252d8b-1b21-43f3-9619-359789b3bcec"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""1a9b9c29-8e99-4f9f-b263-e762822f0189"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 830 G6,"The HP EliteBook 830 G6 is a premium 13.3-inch business laptop designed for the modern professional in Kenya. Its compact, lightweight aluminum chassis makes it the ultimate travel companion for working on the go . Powered by an 8th Gen Intel Core i5 or i7 processor and up to 16GB RAM, this laptop delivers exceptional performance for productivity, collaboration, and business-critical tasks .

The EliteBook 830 G6 features a brilliant 13.3-inch FHD display and comes with Bang & Olufsen audio for crystal-clear conferencing . It’s built on a secure foundation with HP Sure Start and includes a full suite of ports, including USB-C, HDMI, and Ethernet . With an optional touchscreen and a long-lasting battery, it's the perfect choice for executives and students who demand performance and portability.",Generic,37500.0,45000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5-8365U / i7-8665U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics"", ""RAM"": ""Up to 16GB"", ""Storage"": ""256GB / 512GB SSD"", ""Display"": ""13.3-inch FHD (1920 x 1080)"", ""Audio"": ""Bang & Olufsen""}","[{""id"": ""1974ee5b-8719-4086-a824-4344626b793b"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""2d3ece59-923a-4fb3-89b9-e1ffac16b6c0"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP ProBook 640 G2,"The HP ProBook 640 G2 is a durable 14-inch business laptop built for productivity in the Kenyan workplace. Powered by a 6th Gen Intel Core i5 processor and 8GB RAM, it delivers reliable performance for daily tasks, from spreadsheets and presentations to email and web conferencing. Its robust design includes a spill-resistant keyboard, making it a dependable choice for busy offices in Nairobi, Mombasa, and Kisumu.

With a 14-inch FHD anti-glare display and a 256GB SSD for fast boot times, this laptop ensures efficient workflow. It comes with essential ports for connectivity and is a cost-effective solution for professionals and students seeking a trustworthy laptop.",Generic,23500.0,28000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 G2 i5 6th.jfif,"{""Processor"": ""Intel Core i5-6300U (6th Gen)"", ""RAM"": ""8GB DDR4"", ""Storage"": ""256GB SSD"", ""Display"": ""14-inch FHD (1920 x 1080)"", ""Weight"": ""Approx. 2.0 kg"", ""Features"": ""Spill-resistant keyboard, fingerprint reader (optional)""}","[{""id"": ""d01f4308-2b39-4eda-96b3-bd9dc520d05a"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""1ad8a2c9-2c9c-410a-99af-90e5d84682cd"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 820 G3,"The HP EliteBook 820 G3 is a premium 12.5-inch ultra-portable laptop designed for Kenyan professionals who value mobility and performance. Its compact, silver chassis weighs just 1.26 kg, making it an ideal travel companion for business trips and remote work. Powered by an Intel Core i5-6300U processor and 8GB DDR4 RAM, it handles business applications and multitasking with ease.

This EliteBook features a vibrant FHD display with an anti-glare coating and Bang & Olufsen audio for an enhanced media experience. With its durable construction, SSD storage, and long battery life, the 820 G3 is a smart investment for the executive on the go.",Generic,24000.0,29000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/820 g3.jfif,"{""Processor"": ""Intel Core i5-6300U (6th Gen)"", ""RAM"": ""8GB DDR4"", ""Storage"": ""256GB SSD"", ""Display"": ""12.5-inch FHD (1920 x 1080), Anti-Glare"", ""Weight"": ""1.26 kg"", ""Features"": ""Spill-resistant keyboard, fingerprint reader""}","[{""id"": ""1e383266-c85f-487e-b74b-d0fe9162d1fa"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""4a18791f-ffe9-46a5-9a35-a2c2682a8c2d"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 820 G2,"Upgrade your workflow with the 820 G2, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 820 G2 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,19500.0,23500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""05dd2715-a9ea-490e-900f-510dd5028c23"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""ce72f0fb-9998-42b2-bfe7-edc726f02da4"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 11 G10 12thgen,"Upgrade your workflow with the HP 11 G10 12thgen, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 11 G10 12thgen is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,30000.0,36000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/440 g10.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""46fef0eb-6087-4f09-b7cd-8d40f907801d"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""808c4b84-202b-40ad-975b-6830cb75bd33"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 11 G6,"Upgrade your workflow with the HP 11 G6, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 11 G6 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,26000.0,31000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 G2 i5 6th.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""e38a2b3b-b94e-4fa4-a23f-280bc47074a5"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""8008915a-9026-4368-b625-71c7ac11c03e"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 11 G1,"Upgrade your workflow with the HP 11 G1, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 11 G1 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,17500.0,21000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 11 g1.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""b9a7bdde-e0b0-4a98-871b-7b5d478eaef9"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""40678cb2-a3a8-4886-a84a-519b7a43e7bd"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
11 G1,"Upgrade your workflow with the 11 G1, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 11 G1 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,18500.0,22000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 11 g1.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""4221165f-73e1-481d-ab7a-a21e81f48395"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""c7202650-9bfc-4aa6-8887-474c8b65f9b8"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 830 G6,"The HP EliteBook 830 G6 is a premium 13.3-inch business laptop designed for the modern professional in Kenya. Its compact, lightweight aluminum chassis makes it the ultimate travel companion for working on the go . Powered by an 8th Gen Intel Core i5 or i7 processor and up to 16GB RAM, this laptop delivers exceptional performance for productivity, collaboration, and business-critical tasks .

The EliteBook 830 G6 features a brilliant 13.3-inch FHD display and comes with Bang & Olufsen audio for crystal-clear conferencing . It’s built on a secure foundation with HP Sure Start and includes a full suite of ports, including USB-C, HDMI, and Ethernet . With an optional touchscreen and a long-lasting battery, it's the perfect choice for executives and students who demand performance and portability.",Hp,30500.0,36500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5-8365U / i7-8665U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics"", ""RAM"": ""Up to 16GB"", ""Storage"": ""256GB / 512GB SSD"", ""Display"": ""13.3-inch FHD (1920 x 1080)"", ""Audio"": ""Bang & Olufsen""}","[{""id"": ""cb8fe71c-9ba4-4776-a823-dc6886164650"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""c6e1214b-0df1-41b6-89a4-cc79b7ab7865"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 840 G5,"Upgrade your workflow with the HP 840 G5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 840 G5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,30500.0,36500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g5.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""4f0b9807-e4d2-4d66-af21-6fd669670fea"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""3572a9d7-f7ed-4635-8055-7d8773ed5244"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 840 G3,"Upgrade your workflow with the HP 840 G3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 840 G3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,27500.0,33000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g3.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""a09293d6-9e94-42f5-8823-b09273127a7d"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""813d770d-df6d-49d7-bc8a-c0b2801195cc"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP 840 G4,"Upgrade your workflow with the HP 840 G4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 840 G4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,28500.0,34000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g4.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""1f3d2363-dc31-4bb0-b7d2-1cf90d155ead"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""d389fb99-84be-4b15-9e92-408061b19fa5"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad X390,"Upgrade your workflow with the X390, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the X390 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,27000.0,32500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp x2.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""e44f6499-7f98-4843-b616-bba3012a3dc1"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""d2443f93-9f6a-48c5-9874-11f05cd8e3a4"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad X280,"Upgrade your workflow with the X280, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the X280 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,23500.0,28000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp x2.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""b469d6c6-dd25-4196-a812-58e54c7c5b43"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""7a89b089-71bb-451c-8f80-576203196d22"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Dell 5300,"Upgrade your workflow with the Dell 5300, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 5300 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,29000.0,35000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5300.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""ea8aa66e-9657-47dc-9abc-06e6185b5045"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""2aa2a94b-627f-4e24-bdd4-c0f1a7ba1efc"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 830 G7,"Upgrade your workflow with the 830 G7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 830 G7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,43000.0,51500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/830 g7.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""35d2fed9-53b6-47a7-8259-3a96822343b3"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""350c1f03-b9f4-4a8a-a3cd-ee73d1e0bdc6"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 840 G6,"Upgrade your workflow with the 840 G6, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 840 G6 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,32500.0,39000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp840 G6 i5 8th.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""3c698ead-f885-496c-9c96-6e8f081ad55b"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""023aefc7-7348-45b2-8f7c-9a11895ec4e4"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 845 G8,"Upgrade your workflow with the 845 G8, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 845 G8 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,37000.0,44500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/845 g8 ryzen.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""c4d6e980-8931-4947-b1c8-57165465229f"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""612708ea-10ec-4a4c-a4d7-7b7c1a336078"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 840 G3/G4,"Upgrade your workflow with the 840 G3/G4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 840 G3/G4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,25500.0,30500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g3.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""da39d5aa-cbf7-4a8d-bcd8-405f59218f68"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""a39d12a1-04e9-4e05-819f-c087243542bd"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP ProBook 640 G3,"Upgrade your workflow with the 640 G3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 640 G3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,23500.0,28000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 640 G3 i5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""cac41145-922e-4e16-8f55-c364623b05f9"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""eff84bfe-4fa9-4688-9da7-617d026b2d0b"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
